trade_id,source_type,symbol,timeframe,action,setup_type,session,market_regime,news_risk,spread_pips,atr_pips,rr_ratio,rule_confidence,tf_alignment,liquidity_sweep,fvg_present,order_block_present,candlestick_pattern,candlestick_bias,candlestick_strength,dxy_bias,source_knowledge,entry_time,exit_time,entry_price,stop_loss,take_profit_1,take_profit_2,exit_price,result,pnl_r,notes
SYNTHETIC_SMC_ICT_00143,synthetic_smc_ict,EURUSD,30m,BUY,order_block_retest,london,sideways,medium,1.33,7.67,3.33,66,0,1,1,1,three_black_crows,bearish,91,usd_bullish,smc_ict,2026-01-02 21:03:00,2026-01-03 01:03:00,1.08744,1.08689,1.08835,1.08927,1.08878,win,2.45,"Synthetic ML row: order_block_retest | three_black_crows | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00148,synthetic_smc_ict,GBPUSD,5m,BUY,order_block_retest,new_york,bearish,medium,2.05,13.45,3.61,46,1,0,1,1,doji,neutral,65,neutral,smc_ict,2026-01-02 22:25:00,2026-01-02 22:40:00,1.2665,1.26532,1.26863,1.27075,1.26591,loss,-0.5,"Synthetic ML row: order_block_retest | doji | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00031,synthetic_mt5_history,BTCUSD,1h,BUY,reversal,asia,low_volatility,low,73.55,527.14,1.57,56,0,0,0,1,morning_star,bullish,28,usd_bearish,mt5_history,2026-01-01 16:49:00,2026-01-01 18:49:00,65980.94,65255.1,66550.73,67120.51,65088.16,loss,-1.23,"Synthetic ML row: reversal | morning_star | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00226,synthetic_backtest,GBPUSD,1h,SELL,trend_follow,new_york,sideways,medium,0.93,13.71,1.18,79,0,0,1,1,harami_bullish,bullish,94,usd_bullish,backtest,2026-01-03 17:34:00,2026-01-03 17:49:00,1.24432,1.2455,1.24363,1.24293,1.24492,loss,-0.51,"Synthetic ML row: trend_follow | harami_bullish | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00103,synthetic_smc_ict,XAUUSD,5m,BUY,fvg_retest,new_york,low_volatility,high,3.34,17.32,3.96,74,1,1,1,1,harami_bullish,bullish,74,usd_bearish,smc_ict,2026-01-02 11:08:00,2026-01-02 11:53:00,2415.29,2413.71,2418.41,2421.54,2416.8,win,0.96,"Synthetic ML row: fvg_retest | harami_bullish | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00073,synthetic_mt5_history,EURUSD,5m,SELL,trend_follow,new_york,bearish,low,1.06,5.53,2.73,85,0,0,0,1,marubozu_bullish,bullish,69,usd_bullish,mt5_history,2026-01-02 03:26:00,2026-01-02 05:26:00,1.10165,1.10208,1.10107,1.10048,1.10115,win,1.17,"Synthetic ML row: trend_follow | marubozu_bullish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00085,synthetic_backtest,EURUSD,1h,BUY,reversal,asia,bearish,low,1.27,6.52,1.83,94,0,0,1,0,inverted_hammer,bullish,42,usd_bearish,backtest,2026-01-02 06:22:00,2026-01-02 09:22:00,1.06836,1.06762,1.06904,1.06971,1.07022,win,2.52,"Synthetic ML row: reversal | inverted_hammer | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00071,synthetic_smc_ict,XAUUSD,5m,SELL,liquidity_sweep,london,sideways,medium,3.94,10.51,1.36,82,1,1,0,0,three_black_crows,bearish,81,neutral,smc_ict,2026-01-02 03:08:00,2026-01-02 05:08:00,2338.03,2339.22,2337.23,2336.43,2335.05,win,2.52,"Synthetic ML row: liquidity_sweep | three_black_crows | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00153,synthetic_backtest,XAUUSD,5m,BUY,breakout,overlap,bearish,high,2.59,12.18,3.53,85,1,1,0,0,morning_star,bullish,54,usd_bullish,backtest,2026-01-02 23:24:00,2026-01-03 00:54:00,2340.85,2339.4,2343.41,2345.97,2342.88,win,1.4,"Synthetic ML row: breakout | morning_star | overlap | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00077,synthetic_mt5_history,EURUSD,30m,SELL,reversal,london,bullish,high,0.98,9.92,1.39,84,0,0,0,0,none,neutral,0,usd_bullish,mt5_history,2026-01-02 04:17:00,2026-01-02 05:17:00,1.09456,1.09536,1.09401,1.09346,1.09538,loss,-1.03,"Synthetic ML row: reversal | none | london | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00072,synthetic_candles,XAUUSD,30m,SELL,trend_follow,asia,sideways,low,4.19,25.03,1.95,50,0,0,0,1,evening_star,bearish,95,neutral,candlestick,2026-01-02 03:23:00,2026-01-02 04:23:00,2348.48,2350.11,2346.89,2345.31,2349.34,loss,-0.53,"Synthetic ML row: trend_follow | evening_star | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00228,synthetic_backtest,XAUUSD,1h,SELL,order_block_retest,london,bullish,low,4.3,8.13,3.37,57,0,0,1,1,inside_bar,neutral,58,usd_bullish,backtest,2026-01-03 18:24:00,2026-01-03 19:24:00,2397.45,2398.74,2395.27,2393.1,2395.64,win,1.4,"Synthetic ML row: order_block_retest | inside_bar | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00246,synthetic_backtest,GBPUSD,1h,BUY,trend_follow,new_york,bearish,low,1.32,23.19,0.8,65,1,0,1,1,three_white_soldiers,bullish,73,neutral,backtest,2026-01-03 22:59:00,2026-01-03 23:14:00,1.24703,1.24407,1.24822,1.24941,1.25018,win,1.06,"Synthetic ML row: trend_follow | three_white_soldiers | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00023,synthetic_starter,XAUUSD,1h,SELL,liquidity_sweep,new_york,sideways,low,2.88,12.13,1.36,78,1,1,0,1,three_white_soldiers,bullish,38,neutral,blue_journal,2026-01-01 15:03:00,2026-01-01 16:33:00,2324.94,2325.91,2324.29,2323.63,2323.43,win,1.57,"Synthetic ML row: liquidity_sweep | three_white_soldiers | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00226,synthetic_smc_ict,EURUSD,1h,SELL,range_rejection,overlap,sideways,medium,1.7,8.74,3.84,49,0,1,1,1,morning_star,bullish,25,neutral,smc_ict,2026-01-03 17:36:00,2026-01-03 18:06:00,1.06067,1.06162,1.05885,1.05703,1.06113,loss,-0.48,"Synthetic ML row: range_rejection | morning_star | overlap | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00152,synthetic_backtest,EURUSD,30m,BUY,fvg_retest,london,bullish,low,0.84,17.92,2.37,82,1,0,1,0,bullish_engulfing,bullish,40,usd_bearish,backtest,2026-01-02 23:10:00,2026-01-03 01:10:00,1.10091,1.09853,1.10374,1.10657,1.10437,win,1.45,"Synthetic ML row: fvg_retest | bullish_engulfing | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00083,synthetic_mt5_history,USDJPY,1h,BUY,breakout,overlap,sideways,low,1.31,17.3,2.87,72,1,1,1,0,hanging_man,bearish,86,usd_bearish,mt5_history,2026-01-02 06:09:00,2026-01-02 06:24:00,160.572,160.342,160.903,161.233,161.157,win,2.54,"Synthetic ML row: breakout | hanging_man | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00172,synthetic_smc_ict,BTCUSD,5m,SELL,order_block_retest,new_york,high_volatility,low,15.73,465.22,3.89,53,1,0,1,1,inside_bar,neutral,93,neutral,smc_ict,2026-01-03 04:27:00,2026-01-03 07:27:00,66877.11,67519.16,65628.32,64379.53,66260.74,win,0.96,"Synthetic ML row: order_block_retest | inside_bar | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00175,synthetic_candles,USDJPY,5m,BUY,trend_follow,new_york,bullish,high,0.86,21.78,3.86,65,1,1,0,0,piercing_line,bullish,82,usd_bullish,candlestick,2026-01-03 05:00:00,2026-01-03 08:00:00,158.442,158.173,158.961,159.48,158.111,loss,-1.23,"Synthetic ML row: trend_follow | piercing_line | new_york | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00092,synthetic_backtest,USDJPY,15m,SELL,trend_follow,overlap,bearish,low,1.17,17.95,2.42,85,1,1,0,1,tweezer_top,bearish,74,usd_bullish,backtest,2026-01-02 08:24:00,2026-01-02 11:24:00,153.173,153.346,152.964,152.754,152.645,win,3.05,"Synthetic ML row: trend_follow | tweezer_top | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00052,synthetic_starter,BTCUSD,30m,BUY,order_block_retest,asia,high_volatility,medium,37.61,981.25,3.4,87,1,1,0,1,hanging_man,bearish,41,neutral,mt5_history,2026-01-01 22:13:00,2026-01-02 00:13:00,63121.1,62289.89,64534.16,65947.21,62713.81,loss,-0.49,"Synthetic ML row: order_block_retest | hanging_man | asia | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00019,synthetic_mt5_history,XAUUSD,30m,SELL,reversal,new_york,low_volatility,low,2.35,27.46,1.01,90,1,1,0,1,hanging_man,bearish,88,usd_bearish,mt5_history,2026-01-01 14:04:00,2026-01-01 15:34:00,2350.94,2354.75,2349.02,2347.1,2346.41,win,1.19,"Synthetic ML row: reversal | hanging_man | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00213,synthetic_backtest,XAUUSD,1h,BUY,range_rejection,asia,bullish,low,4.21,18.96,1.22,67,0,0,1,1,bullish_engulfing,bullish,82,usd_bullish,backtest,2026-01-03 14:29:00,2026-01-03 15:29:00,2375.29,2373.19,2376.58,2377.86,2380.34,win,2.4,"Synthetic ML row: range_rejection | bullish_engulfing | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00123,synthetic_candles,USDJPY,1h,SELL,order_block_retest,asia,bullish,low,1.6,21.67,3.52,92,0,0,1,1,marubozu_bearish,bearish,75,neutral,candlestick,2026-01-02 16:08:00,2026-01-02 20:08:00,153.687,153.828,153.44,153.193,153.477,win,1.5,"Synthetic ML row: order_block_retest | marubozu_bearish | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00098,synthetic_backtest,BTCUSD,30m,BUY,range_rejection,london,sideways,low,39.1,1159.24,0.93,70,1,0,1,0,bullish_engulfing,bullish,66,usd_bearish,backtest,2026-01-02 09:35:00,2026-01-02 11:05:00,65135.1,64205.24,65567.49,65999.87,65665.12,win,0.57,"Synthetic ML row: range_rejection | bullish_engulfing | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00124,synthetic_backtest,BTCUSD,5m,BUY,range_rejection,london,bearish,low,23.55,1130.96,1.28,47,1,0,0,1,doji,neutral,31,usd_bullish,backtest,2026-01-02 16:25:00,2026-01-02 19:25:00,65863.62,65121.64,66338.49,66813.36,65262.62,loss,-0.81,"Synthetic ML row: range_rejection | doji | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00146,synthetic_smc_ict,GBPUSD,15m,SELL,order_block_retest,asia,bearish,medium,1.56,17.44,3.92,76,1,0,0,1,dark_cloud_cover,bearish,51,usd_bullish,smc_ict,2026-01-02 21:49:00,2026-01-02 22:34:00,1.30498,1.30731,1.30042,1.29586,1.30277,win,0.95,"Synthetic ML row: order_block_retest | dark_cloud_cover | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00086,synthetic_smc_ict,BTCUSD,30m,BUY,fvg_retest,overlap,sideways,low,70.21,659.71,1.88,73,1,1,1,0,inverted_hammer,bullish,88,usd_bearish,smc_ict,2026-01-02 06:36:00,2026-01-02 08:06:00,66594.44,65829.05,67313.9,68033.36,67436.36,win,1.1,"Synthetic ML row: fvg_retest | inverted_hammer | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00222,synthetic_backtest,USDJPY,1h,SELL,fvg_retest,new_york,bearish,low,0.9,15.39,3.26,88,1,0,1,0,inverted_hammer,bullish,87,usd_bearish,backtest,2026-01-03 16:49:00,2026-01-03 17:19:00,153.929,154.134,153.595,153.261,153.425,win,2.46,"Synthetic ML row: fvg_retest | inverted_hammer | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00090,synthetic_smc_ict,XAUUSD,1h,SELL,liquidity_sweep,london,low_volatility,low,4.1,11.99,2.98,49,1,1,0,0,marubozu_bullish,bullish,82,neutral,smc_ict,2026-01-02 07:49:00,2026-01-02 11:49:00,2340.25,2341.7,2338.08,2335.92,2336.75,win,2.41,"Synthetic ML row: liquidity_sweep | marubozu_bullish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00079,synthetic_starter,XAUUSD,1h,BUY,trend_follow,new_york,high_volatility,high,2.23,9.19,2.2,79,1,0,1,1,doji,neutral,37,usd_bullish,price_action,2026-01-02 05:08:00,2026-01-02 07:08:00,2360.92,2359.8,2362.16,2363.39,2362.11,win,1.06,"Synthetic ML row: trend_follow | doji | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00046,synthetic_mt5_history,EURUSD,15m,SELL,trend_follow,new_york,bullish,medium,1.33,6.34,2.09,65,1,0,0,0,tweezer_bottom,bullish,64,usd_bearish,mt5_history,2026-01-01 20:47:00,2026-01-01 22:17:00,1.0548,1.05567,1.05389,1.05298,1.05214,win,3.06,"Synthetic ML row: trend_follow | tweezer_bottom | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00160,synthetic_backtest,XAUUSD,15m,BUY,liquidity_sweep,london,sideways,high,1.73,19.4,0.88,49,0,1,0,0,shooting_star,bearish,59,usd_bearish,backtest,2026-01-03 01:25:00,2026-01-03 01:55:00,2335.91,2334.44,2336.55,2337.2,2335.23,loss,-0.46,"Synthetic ML row: liquidity_sweep | shooting_star | london | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00182,synthetic_smc_ict,BTCUSD,15m,SELL,fvg_retest,london,bearish,low,42.59,369.54,1.89,60,0,0,1,1,bullish_engulfing,bullish,77,neutral,smc_ict,2026-01-03 06:53:00,2026-01-03 07:53:00,63222.27,63647.68,62820.25,62418.23,61937.52,win,3.02,"Synthetic ML row: fvg_retest | bullish_engulfing | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00111,synthetic_backtest,BTCUSD,1h,BUY,order_block_retest,overlap,high_volatility,low,26.02,671.16,3.6,78,1,1,1,1,pin_bar_bearish,bearish,67,usd_bearish,backtest,2026-01-02 13:01:00,2026-01-02 15:01:00,65982.74,65124.24,67528.05,69073.36,66360.49,win,0.44,"Synthetic ML row: order_block_retest | pin_bar_bearish | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00063,synthetic_backtest,XAUUSD,30m,SELL,breakout,london,bearish,medium,2.02,25.85,2.43,63,0,1,0,1,hanging_man,bearish,66,neutral,backtest,2026-01-02 01:08:00,2026-01-02 02:38:00,2391.0,2392.64,2389.0,2387.0,2393.04,loss,-1.24,"Synthetic ML row: breakout | hanging_man | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00242,synthetic_smc_ict,GBPUSD,1h,SELL,liquidity_sweep,new_york,bearish,medium,1.87,17.32,1.3,73,0,1,1,1,marubozu_bullish,bullish,25,usd_bearish,smc_ict,2026-01-03 21:32:00,2026-01-03 23:32:00,1.28151,1.28328,1.28037,1.27922,1.28358,loss,-1.17,"Synthetic ML row: liquidity_sweep | marubozu_bullish | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00041,synthetic_smc_ict,XAUUSD,30m,BUY,range_rejection,london,bullish,low,2.23,27.53,2.72,75,1,1,1,0,inverted_hammer,bullish,83,neutral,smc_ict,2026-01-01 19:28:00,2026-01-01 20:58:00,2414.01,2411.48,2417.46,2420.91,2418.88,win,1.92,"Synthetic ML row: range_rejection | inverted_hammer | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00006,synthetic_starter,BTCUSD,30m,BUY,order_block_retest,london,bearish,low,45.05,222.67,3.23,94,1,1,0,1,pin_bar_bullish,bullish,55,usd_bullish,none,2026-01-01 10:46:00,2026-01-01 13:46:00,66811.02,66511.94,67294.02,67777.03,67388.23,win,1.93,"Synthetic ML row: order_block_retest | pin_bar_bullish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00180,synthetic_candles,XAUUSD,15m,SELL,trend_follow,overlap,sideways,low,2.4,30.01,3.72,55,1,1,1,1,harami_bearish,bearish,31,usd_bullish,candlestick,2026-01-03 06:11:00,2026-01-03 09:11:00,2334.64,2337.71,2328.93,2323.23,2327.0,win,2.49,"Synthetic ML row: trend_follow | harami_bearish | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00214,synthetic_candles,BTCUSD,1h,SELL,range_rejection,new_york,bearish,low,50.55,1194.12,1.11,45,0,1,1,1,bearish_engulfing,bearish,74,usd_bullish,candlestick,2026-01-03 14:44:00,2026-01-03 16:44:00,63711.9,64710.76,63157.53,62603.16,64211.33,loss,-0.5,"Synthetic ML row: range_rejection | bearish_engulfing | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00192,synthetic_smc_ict,EURUSD,1h,BUY,fvg_retest,new_york,sideways,low,1.38,14.44,2.47,86,1,0,1,0,pin_bar_bullish,bullish,44,neutral,smc_ict,2026-01-03 09:07:00,2026-01-03 12:07:00,1.1017,1.10068,1.10295,1.10421,1.10285,win,1.13,"Synthetic ML row: fvg_retest | pin_bar_bullish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00019,synthetic_backtest,XAUUSD,5m,BUY,breakout,new_york,bearish,low,3.91,20.98,2.04,45,1,1,1,0,bearish_engulfing,bearish,28,neutral,backtest,2026-01-01 14:08:00,2026-01-01 15:08:00,2406.08,2404.34,2407.86,2409.64,2408.02,win,1.11,"Synthetic ML row: breakout | bearish_engulfing | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00135,synthetic_candles,USDJPY,1h,SELL,range_rejection,asia,bullish,medium,1.22,10.44,1.08,55,1,0,0,1,dark_cloud_cover,bearish,54,neutral,candlestick,2026-01-02 19:02:00,2026-01-02 19:32:00,153.317,153.432,153.256,153.194,153.041,win,2.42,"Synthetic ML row: range_rejection | dark_cloud_cover | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00122,synthetic_starter,BTCUSD,15m,SELL,breakout,asia,sideways,low,55.65,556.9,1.99,69,1,0,1,0,tweezer_bottom,bullish,64,usd_bearish,price_action,2026-01-02 15:38:00,2026-01-02 16:38:00,66314.61,66900.13,65732.01,65149.42,66320.46,breakeven,-0.01,"Synthetic ML row: breakout | tweezer_bottom | asia | low news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00073,synthetic_starter,BTCUSD,5m,BUY,reversal,overlap,high_volatility,low,14.55,463.31,2.73,66,0,1,1,0,bearish_engulfing,bearish,88,usd_bearish,mt5_history,2026-01-02 03:29:00,2026-01-02 04:59:00,63801.96,63482.23,64238.41,64674.85,63558.96,loss,-0.76,"Synthetic ML row: reversal | bearish_engulfing | overlap | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00223,synthetic_backtest,BTCUSD,5m,SELL,fvg_retest,new_york,bearish,medium,68.0,963.83,2.2,58,1,1,1,0,bullish_engulfing,bullish,61,usd_bullish,backtest,2026-01-03 16:50:00,2026-01-03 17:20:00,65626.08,66906.22,64217.92,62809.76,65075.62,win,0.43,"Synthetic ML row: fvg_retest | bullish_engulfing | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00033,synthetic_smc_ict,BTCUSD,15m,BUY,order_block_retest,asia,bearish,high,63.68,402.81,2.06,94,1,0,0,1,tweezer_top,bearish,81,usd_bearish,smc_ict,2026-01-01 17:41:00,2026-01-01 18:41:00,66775.9,66229.54,67338.66,67901.42,66524.58,loss,-0.46,"Synthetic ML row: order_block_retest | tweezer_top | asia | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00041,synthetic_candles,XAUUSD,15m,BUY,reversal,overlap,bearish,low,4.44,15.45,1.0,61,1,0,0,1,bullish_engulfing,bullish,69,usd_bearish,candlestick,2026-01-01 19:25:00,2026-01-01 22:25:00,2372.13,2370.8,2372.79,2373.46,2373.66,win,1.15,"Synthetic ML row: reversal | bullish_engulfing | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00144,synthetic_candles,XAUUSD,1h,SELL,support_resistance,overlap,bullish,low,4.26,22.38,1.81,70,1,0,1,0,tweezer_bottom,bullish,71,usd_bullish,candlestick,2026-01-02 21:23:00,2026-01-02 22:23:00,2417.41,2419.51,2415.51,2413.61,2411.3,win,2.91,"Synthetic ML row: support_resistance | tweezer_bottom | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00004,synthetic_backtest,EURUSD,30m,SELL,breakout,asia,bearish,medium,1.41,12.73,2.63,79,1,1,0,0,tweezer_bottom,bullish,86,neutral,backtest,2026-01-01 10:12:00,2026-01-01 14:12:00,1.1067,1.10761,1.1055,1.1043,1.10451,win,2.4,"Synthetic ML row: breakout | tweezer_bottom | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00029,synthetic_backtest,USDJPY,5m,SELL,fvg_retest,overlap,bearish,medium,1.33,12.61,2.58,58,0,1,1,1,harami_bearish,bearish,62,usd_bearish,backtest,2026-01-01 16:38:00,2026-01-01 17:08:00,160.505,160.661,160.304,160.103,160.43,win,0.48,"Synthetic ML row: fvg_retest | harami_bearish | overlap | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00074,synthetic_mt5_history,USDJPY,1h,BUY,range_rejection,asia,high_volatility,low,1.78,16.68,3.46,68,0,0,0,1,three_black_crows,bearish,50,usd_bearish,mt5_history,2026-01-02 03:38:00,2026-01-02 04:08:00,153.143,152.986,153.414,153.685,153.022,loss,-0.77,"Synthetic ML row: range_rejection | three_black_crows | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00059,synthetic_mt5_history,BTCUSD,5m,BUY,trend_follow,new_york,high_volatility,low,48.3,824.83,2.44,50,1,0,1,0,hanging_man,bearish,81,usd_bullish,mt5_history,2026-01-02 00:09:00,2026-01-02 01:39:00,66091.26,65006.36,67414.84,68738.42,69454.45,win,3.1,"Synthetic ML row: trend_follow | hanging_man | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00150,synthetic_starter,USDJPY,15m,BUY,breakout,asia,bullish,medium,1.14,16.08,2.19,46,1,1,0,0,bearish_engulfing,bearish,57,usd_bearish,candlestick,2026-01-02 22:48:00,2026-01-02 23:03:00,158.083,157.977,158.199,158.314,158.033,loss,-0.47,"Synthetic ML row: breakout | bearish_engulfing | asia | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00025,synthetic_candles,XAUUSD,15m,SELL,reversal,london,bearish,medium,3.05,29.6,2.76,89,1,0,0,1,harami_bearish,bearish,74,neutral,candlestick,2026-01-01 15:20:00,2026-01-01 16:05:00,2320.33,2323.62,2315.8,2311.27,2316.82,win,1.07,"Synthetic ML row: reversal | harami_bearish | london | medium news | win. Use for testing pipeline, not as real edge."
